   2.6045421105421407e-01   0.0000000000000000e+00   0.0000000000000000e+00
   2.6044867995580162e-01  -1.6575353731987279e-03  -5.2721329383632735e-04
   2.6043208702343440e-01  -3.3149904204815093e-03  -1.0543369232200953e-03
   2.6040443334565166e-01  -4.9722848247730151e-03  -1.5812812421035286e-03
   2.6036572073644598e-01  -6.6293382866764025e-03  -2.1079566412425471e-03
   2.6031595173490518e-01  -8.2860705333056544e-03  -2.6342735665839160e-03
   2.6025512960470942e-01  -9.9424013271096762e-03  -3.1601425376347808e-03
   2.6018325833348743e-01  -1.1598250474685370e-02  -3.6854741658087246e-03
   2.6010034263202741e-01  -1.3253537835576930e-02  -4.2101791727424892e-03
   2.6000638793334774e-01  -1.4908183331058705e-02  -4.7341684085775611e-03
   2.5990140039162424e-01  -1.6562106952898756e-02  -5.2573528702007629e-03
   2.5978538688097602e-01  -1.8215228772100581e-02  -5.7796437194381350e-03
   2.5965835499411055e-01  -1.9867468947620075e-02  -6.3009523011962557e-03
   2.5952031304082795e-01  -2.1518747735055261e-02  -6.8211901615453496e-03
   2.5937127004638522e-01  -2.3168985495305945e-02  -7.3402690657384476e-03
   2.5921123574972099e-01  -2.4818102703200680e-02  -7.8581010161608948e-03
   2.5904022060154247e-01  -2.6466019956088431e-02  -8.3745982702046785e-03
   2.5885823576227407e-01  -2.8112657982392215e-02  -8.8896733580618691e-03
   2.5866529309986874e-01  -2.9757937650122274e-02  -9.4032391004317609e-03
   2.5846140518748395e-01  -3.1401779975345920e-02  -9.9152086261360545e-03
   2.5824658530102246e-01  -3.3044106130611789e-02  -1.0425495389636842e-02
   2.5802084741653886e-01  -3.4684837453325679e-02  -1.0934013188451802e-02
   2.5778420620751269e-01  -3.6323895454075703e-02  -1.1440676180461403e-02
   2.5753667704199074e-01  -3.7961201824903992e-02  -1.1945398901102793e-02
   2.5727827597959763e-01  -3.9596678447522710e-02  -1.2448096280445145e-02
   2.5700901976841711e-01  -4.1230247401471860e-02  -1.2948683660141357e-02
   2.5672892584174584e-01  -4.2861830972216325e-02  -1.3447076810250921e-02
   2.5643801231471858e-01  -4.4491351659180021e-02  -1.3943191945929106e-02
   2.5613629798081022e-01  -4.6118732183714511e-02  -1.4436945743977320e-02
   2.5582380230821122e-01  -4.7743895497000144e-02  -1.4928255359249984e-02
   2.5550054543608214e-01  -4.9366764787876931e-02  -1.5417038440912920e-02
   2.5516654817068590e-01  -5.0987263490603396e-02  -1.5903213148548732e-02
   2.5482183198140163e-01  -5.2605315292540776e-02  -1.6386698168104397e-02
   2.5446641899661904e-01  -5.4220844141760725e-02  -1.6867412727676598e-02
   2.5410033199951754e-01  -5.5833774254574156e-02  -1.7345276613130373e-02
   2.5372359442373066e-01  -5.7444030122979113e-02  -1.7820210183546556e-02
   2.5333623034889652e-01  -5.9051536522025869e-02  -1.8292134386493918e-02
   2.5293826449609874e-01  -6.0656218517096773e-02  -1.8760970773121676e-02
   2.5252972222319647e-01  -6.2258001471099299e-02  -1.9226641513068316e-02
   2.5211062952004804e-01  -6.3856811051570109e-02  -1.9689069409182757e-02
   2.5168101300362855e-01  -6.5452573237688272e-02  -2.0148177912053915e-02
   2.5124089991304366e-01  -6.7045214327195776e-02  -2.0603891134344875e-02
   2.5079031810444197e-01  -6.8634660943223708e-02  -2.1056133864927978e-02
   2.5032929604582804e-01  -7.0220840041021776e-02  -2.1504831582817165e-02
   2.4985786281177660e-01  -7.1803678914590316e-02  -2.1949910470894202e-02
   2.4937604807805272e-01  -7.3383105203212284e-02  -2.2391297429425191e-02
   2.4888388211613688e-01  -7.4959046897884074e-02  -2.2828920089364362e-02
   2.4838139578766019e-01  -7.6531432347643438e-02  -2.3262706825441702e-02
   2.4786862053874925e-01  -7.8100190265792985e-02  -2.3692586769031396e-02
   2.4734558839428450e-01  -7.9665249736017740e-02  -2.4118489820798381e-02
   2.4681233195207405e-01  -8.1226540218395538e-02  -2.4540346663119751e-02
   2.4626888437694419e-01  -8.2783991555298378e-02  -2.4958088772278599e-02
   2.4571527939474988e-01  -8.4337533977183979e-02  -2.5371648430427517e-02
   2.4515155128630800e-01  -8.5887098108275939e-02  -2.5780958737319268e-02
   2.4457773488125348e-01  -8.7432614972131159e-02  -2.6185953621802278e-02
   2.4399386555182342e-01  -8.8974015997093758e-02  -2.6586567853078544e-02
   2.4339997920656911e-01  -9.0511233021633844e-02  -2.6982737051721987e-02
   2.4279611228399983e-01  -9.2044198299570501e-02  -2.7374397700454925e-02
   2.4218230174616096e-01  -9.3572844505177610e-02  -2.7761487154681005e-02
   2.4155858507214656e-01  -9.5097104738171845e-02  -2.8143943652772528e-02
   2.4092500025155250e-01  -9.6616912528581594e-02  -2.8521706326110643e-02
   2.4028158577786901e-01  -9.8132201841496347e-02  -2.8894715208876709e-02
   2.3962838064181727e-01  -9.9642907081695264e-02  -2.9262911247593351e-02
   2.3896542432463186e-01  -1.0114896309815447e-01  -2.9626236310413903e-02
   2.3829275679129125e-01  -1.0265030518843241e-01  -2.9984633196158985e-02
   2.3761041848369913e-01  -1.0414686910293233e-01  -3.0338045643099006e-02
   2.3691845031381925e-01  -1.0563859104904147e-01  -3.0686418337481626e-02
   2.3621689365676571e-01  -1.0712540769514645e-01  -3.1029696921803337e-02
   2.3550579034385105e-01  -1.0860725617452421e-01  -3.1367828002824283e-02
   2.3478518265559623e-01  -1.1008407408910824e-01  -3.1700759159325603e-02
   2.3405511331470252e-01  -1.1155579951312945e-01  -3.2028438949609050e-02
   2.3331562547898968e-01  -1.1302237099663157e-01  -3.2350816918737771e-02
   2.3256676273430224e-01  -1.1448372756886085e-01  -3.2667843605518825e-02
   2.3180856908738628e-01  -1.1593980874152936e-01  -3.2979470549226328e-02
   2.3104108895873948e-01  -1.1739055451195247e-01  -3.3285650296065721e-02
   2.3026436717543686e-01  -1.1883590536605958e-01  -3.3586336405378871e-02
   2.2947844896393443e-01  -1.2027580228127853e-01  -3.3881483455590077e-02
   2.2868337994285312e-01  -1.2171018672929358e-01  -3.4171047049893433e-02
   2.2787920611574650e-01  -1.2313900067867685e-01  -3.4454983821681523e-02
   2.2706597386385338e-01  -1.2456218659739353e-01  -3.4733251439716256e-02
   2.2624372993883865e-01  -1.2597968745518034e-01  -3.5005808613041811e-02
   2.2541252145552393e-01  -1.2739144672579863e-01  -3.5272615095640961e-02
   2.2457239588461192e-01  -1.2879740838916096e-01  -3.5533631690835052e-02
   2.2372340104540503e-01  -1.3019751693333259e-01  -3.5788820255428462e-02
   2.2286558509852217e-01  -1.3159171735640707e-01  -3.6038143703598743e-02
   2.2199899653861541e-01  -1.3297995516825781e-01  -3.6281566010533187e-02
   2.2112368418708883e-01  -1.3436217639216413e-01  -3.6519052215813058e-02
   2.2023969718482211e-01  -1.3573832756631421e-01  -3.6750568426546518e-02
   2.1934708498490132e-01  -1.3710835574518382e-01  -3.6976081820251916e-02
   2.1844589734535888e-01  -1.3847220850079248e-01  -3.7195560647492312e-02
   2.1753618432192512e-01  -1.3982983392383722e-01  -3.7408974234263065e-02
   2.1661799626079381e-01  -1.4118118062470425e-01  -3.7616292984133888e-02
   2.1569138379140412e-01  -1.4252619773436020e-01  -3.7817488380147160e-02
   2.1475639781924039e-01  -1.4386483490512236e-01  -3.8012532986473849e-02
   2.1381308951865316e-01  -1.4519704231131011e-01  -3.8201400449829295e-02
   2.1286151032570227e-01  -1.4652277064977703e-01  -3.8384065500650405e-02
   2.1190171193102578e-01  -1.4784197114032527e-01  -3.8560503954036346e-02
   2.1093374627273490e-01  -1.4915459552600327e-01  -3.8730692710454685e-02
   2.0995766552933948e-01  -1.5046059607328721e-01  -3.8894609756215226e-02
   2.0897352211270318e-01  -1.5175992557214718e-01  -3.9052234163713451e-02
   2.0798136866103342e-01  -1.5305253733599966e-01  -3.9203546091445968e-02
   2.0698125803190559e-01  -1.5433838520154683e-01  -3.9348526783800387e-02
   2.0597324329532557e-01  -1.5561742352850422e-01  -3.9487158570621655e-02
   2.0495737772683031e-01  -1.5688960719921688e-01  -3.9619424866557465e-02
   2.0393371480063147e-01  -1.5815489161816676e-01  -3.9745310170185372e-02
   2.0290230818279995e-01  -1.5941323271137103e-01  -3.9864800062923811e-02
   2.0186321172449784e-01  -1.6066458692567354e-01  -3.9977881207729826e-02
   2.0081647945525516e-01  -1.6190891122792994e-01  -4.0084541347586204e-02
   1.9976216557629689e-01  -1.6314616310408864e-01  -4.0184769303780572e-02
   1.9870032445391955e-01  -1.6437630055816782e-01  -4.0278554973979211e-02
   1.9763101061292004e-01  -1.6559928211113079e-01  -4.0365889330098437e-02
   1.9655427873007908e-01  -1.6681506679966068e-01  -4.0446764415976499e-02
   1.9547018362769952e-01  -1.6802361417483577e-01  -4.0521173344848518e-02
   1.9437878026720221e-01  -1.6922488430070706e-01  -4.0589110296627748e-02
   1.9328012374278070e-01  -1.7041883775277958e-01  -4.0650570514995980e-02
   1.9217426927511647e-01  -1.7160543561639849e-01  -4.0705550304305949e-02
   1.9106127220515606e-01  -1.7278463948504244e-01  -4.0754047026298992e-02
   1.8994118798795129e-01  -1.7395641145852470e-01  -4.0796059096640802e-02
   1.8881407218656535e-01  -1.7512071414110392e-01  -4.0831585981278548e-02
   1.8767998046604395e-01  -1.7627751063950625e-01  -4.0860628192622234e-02
   1.8653896858745578e-01  -1.7742676456086076e-01  -4.0883187285553665e-02
   1.8539109240200033e-01  -1.7856844001054908e-01  -4.0899265853266135e-02
   1.8423640784518774e-01  -1.7970250158997081e-01  -4.0908867522937570e-02
   1.8307497093108929e-01  -1.8082891439422771e-01  -4.0911996951241224e-02
   1.8190683774666128e-01  -1.8194764400972649e-01  -4.0908659819696214e-02
   1.8073206444614298e-01  -1.8305865651170311e-01  -4.0898862829861514e-02
   1.7955070724552977e-01  -1.8416191846167002e-01  -4.0882613698376730e-02
   1.7836282241712309e-01  -1.8525739690478787e-01  -4.0859921151852774e-02
   1.7716846628415731e-01  -1.8634505936716408e-01  -4.0830794921615524e-02
   1.7596769521550579e-01  -1.8742487385307821e-01  -4.0795245738306063e-02
   1.7476056562046638e-01  -1.8849680884213912e-01  -4.0753285326340538e-02
   1.7354713394362692e-01  -1.8956083328637172e-01  -4.0704926398232685e-02
   1.7232745665981328e-01  -1.9061691660723876e-01  -4.0650182648782909e-02
   1.7110159026911909e-01  -1.9166502869259669e-01  -4.0589068749136405e-02
   1.6986959129201873e-01  -1.9270513989358939e-01  -4.0521600340714233e-02
   1.6863151626456468e-01  -1.9373722102148019e-01  -4.0447794029020018e-02
   1.6738742173366997e-01  -1.9476124334442435e-01  -4.0367667377326104e-02
   1.6613736425247547e-01  -1.9577717858418492e-01  -4.0281238900241691e-02
   1.6488140037580440e-01  -1.9678499891279189e-01  -4.0188528057166883e-02
   1.6361958665570317e-01  -1.9778467694914770e-01  -4.0089555245635247e-02
   1.6235197963707051e-01  -1.9877618575558156e-01  -3.9984341794548600e-02
   1.6107863585337406e-01  -1.9975949883435223e-01  -3.9872909957306593e-02
   1.5979961182245636e-01  -2.0073459012410363e-01  -3.9755282904834835e-02
   1.5851496404242996e-01  -2.0170143399627333e-01  -3.9631484718514333e-02
   1.5722474898766259e-01  -2.0266000525145667e-01  -3.9501540383015329e-02
