   8.7867965465982778e+01  -2.9014328080506274e-20  -2.9014328162624563e-20   2.9289321840030002e+01   2.9014328108054337e-20   2.9014328177372600e-20
  -2.9014328080506274e-20   8.7867965465982110e+01  -2.9014328173940135e-20   2.9014328076147997e-20   2.9289321840030663e+01   2.9014328172562680e-20
  -2.9014328162624575e-20  -2.9014328173940129e-20   8.7867965465982564e+01   2.9014328171068122e-20   2.9014328198506299e-20   2.9289321840030254e+01
   2.9289321840029995e+01   2.9014328076147991e-20   2.9014328171068110e-20   2.9289321811766094e+01   2.9014328102742700e-20   2.9014328184861512e-20
   2.9014328108054337e-20   2.9289321840030667e+01   2.9014328198506299e-20   2.9014328102742706e-20   2.9289321811766758e+01   2.9014328196176242e-20
   2.9014328177372582e-20   2.9014328172562668e-20   2.9289321840030247e+01   2.9014328184861512e-20   2.9014328196176230e-20   2.9289321811766342e+01
