   4.3123479767315267e+01   2.0621581026890250e-02  -6.6972314608151409e-03  -3.2338884670698913e-03
   4.3123479767315267e+01   2.0576899479715118e-02  -6.8310443957057742e-03  -3.2920188884756406e-03
   4.3123479767315267e+01   2.0531351479828971e-02  -6.9645115093844726e-03  -3.3495968865436421e-03
   4.3123479767315267e+01   2.0484940255866661e-02  -7.0976264948865277e-03  -3.4066131075484742e-03
   4.3123479767315267e+01   2.0437669089225792e-02  -7.2303830880996456e-03  -3.4630583078772885e-03
   4.3123479767315267e+01   2.0389541313375347e-02  -7.3627750683674118e-03  -3.5189233556316476e-03
   4.3123479767315267e+01   2.0340560313155835e-02  -7.4947962590790730e-03  -3.5741992321971770e-03
   4.3123479767315267e+01   2.0290729524071432e-02  -7.6264405282455219e-03  -3.6288770337807048e-03
   4.3123479767315267e+01   2.0240052431574226e-02  -7.7577017890613116e-03  -3.6829479729146245e-03
   4.3123479767315267e+01   2.0188532570340961e-02  -7.8885740004526056e-03  -3.7364033799281481e-03
   4.3123479767315267e+01   2.0136173523542550e-02  -8.0190511676109123e-03  -3.7892347043852444e-03
   4.3123479767315267e+01   2.0082978922106504e-02  -8.1491273425125244e-03  -3.8414335164889553e-03
   4.3123479767315267e+01   2.0028952443972844e-02  -8.2787966244235213e-03  -3.8929915084519109e-03
   4.3123479767315267e+01   1.9974097813343451e-02  -8.4080531603902674e-03  -3.9439004958327830e-03
   4.3123479767315267e+01   1.9918418799925453e-02  -8.5368911457152728e-03  -3.9941524188384925e-03
   4.3123479767315267e+01   1.9861919218168666e-02  -8.6653048244183691e-03  -4.0437393435919962e-03
   4.3123479767315267e+01   1.9804602926497647e-02  -8.7932884896830873e-03  -4.0926534633654596e-03
   4.3123479767315267e+01   1.9746473826538387e-02  -8.9208364842881839e-03  -4.1408870997786847e-03
   4.3123479767315267e+01   1.9687535862340171e-02  -9.0479432010242295e-03  -4.1884327039626267e-03
   4.3123479767315267e+01   1.9627793019592762e-02  -9.1746030830952129e-03  -4.2352828576879067e-03
   4.3123479767315267e+01   1.9567249324839196e-02  -9.3008106245051070e-03  -4.2814302744582037e-03
   4.3123479767315267e+01   1.9505908844684609e-02  -9.4265603704293335e-03  -4.3268678005684048e-03
   4.3123479767315267e+01   1.9443775685001261e-02  -9.5518469175710930e-03  -4.3715884161275136e-03
   4.3123479767315267e+01   1.9380853990130086e-02  -9.6766649145025151e-03  -4.4155852360461293e-03
   4.3123479767315267e+01   1.9317147942079116e-02  -9.8010090619906603e-03  -4.4588515109886123e-03
   4.3123479767315267e+01   1.9252661759719018e-02  -9.9248741133082102e-03  -4.5013806282897511e-03
   4.3123479767315267e+01   1.9187399697976032e-02  -1.0048254874529023e-02  -4.5431661128360334e-03
   4.3123479767315267e+01   1.9121366047022713e-02  -1.0171146204808362e-02  -4.5842016279114446e-03
   4.3123479767315267e+01   1.9054565131466566e-02  -1.0293543016647923e-02  -4.6244809760078408e-03
   4.3123479767315267e+01   1.8987001309537059e-02  -1.0415440276145591e-02  -4.6639980995999350e-03
   4.3123479767315267e+01   1.8918678972271230e-02  -1.0536833003229971e-02  -4.7027470818849027e-03
   4.3123479767315267e+01   1.8849602542698168e-02  -1.0657716271879723e-02  -4.7407221474867218e-03
   4.3123479767315267e+01   1.8779776475022679e-02  -1.0778085210327628e-02  -4.7779176631252297e-03
   4.3123479767315267e+01   1.8709205253808366e-02  -1.0897935001249567e-02  -4.8143281382500925e-03
   4.3123479767315267e+01   1.8637893393160555e-02  -1.1017260881938313e-02  -4.8499482256397107e-03
   4.3123479767315267e+01   1.8565845435909164e-02  -1.1136058144462255e-02  -4.8847727219651698e-03
   4.3123479767315267e+01   1.8493065952791925e-02  -1.1254322135809031e-02  -4.9187965683194310e-03
   4.3123479767315267e+01   1.8419559541638215e-02  -1.1372048258014234e-02  -4.9520148507118198e-03
   4.3123479767315267e+01   1.8345330826553752e-02  -1.1489231968275096e-02  -4.9844228005280272e-03
   4.3123479767315267e+01   1.8270384457106426e-02  -1.1605868779049379e-02  -5.0160157949557319e-03
   4.3123479767315267e+01   1.8194725107513597e-02  -1.1721954258139383e-02  -5.0467893573760986e-03
   4.3123479767315267e+01   1.8118357475831053e-02  -1.1837484028761286e-02  -5.0767391577212478e-03
   4.3123479767315267e+01   1.8041286283143981e-02  -1.1952453769599801e-02  -5.1058610127979716e-03
   4.3123479767315267e+01   1.7963516272760119e-02  -1.2066859214848255e-02  -5.1341508865778776e-03
   4.3123479767315267e+01   1.7885052209405474e-02  -1.2180696154234246e-02  -5.1616048904541949e-03
   4.3123479767315267e+01   1.7805898878422748e-02  -1.2293960433030854e-02  -5.1882192834654620e-03
   4.3123479767315267e+01   1.7726061084972849e-02  -1.2406647952053654e-02  -5.2139904724863694e-03
   4.3123479767315267e+01   1.7645543653239580e-02  -1.2518754667643491e-02  -5.2389150123859831e-03
   4.3123479767315267e+01   1.7564351425637992e-02  -1.2630276591635221e-02  -5.2629896061536568e-03
   4.3123479767315267e+01   1.7482489262026391e-02  -1.2741209791312541e-02  -5.2862111049928589e-03
   4.3123479767315267e+01   1.7399962038922492e-02  -1.2851550389348971e-02  -5.3085765083832632e-03
   4.3123479767315267e+01   1.7316774648723735e-02  -1.2961294563735135e-02  -5.3300829641113384e-03
   4.3123479767315267e+01   1.7232931998932197e-02  -1.3070438547692496e-02  -5.3507277682697816e-03
   4.3123479767315267e+01   1.7148439011384187e-02  -1.3178978629573679e-02  -5.3705083652261180e-03
   4.3123479767315267e+01   1.7063300621484902e-02  -1.3286911152749489e-02  -5.3894223475607558e-03
   4.3123479767315267e+01   1.6977521777448185e-02  -1.3394232515482765e-02  -5.4074674559748447e-03
   4.3123479767315267e+01   1.6891107439541853e-02  -1.3500939170789292e-02  -5.4246415791683097e-03
   4.3123479767315267e+01   1.6804062579338527e-02  -1.3607027626285823e-02  -5.4409427536883494e-03
   4.3123479767315267e+01   1.6716392178972497e-02  -1.3712494444025437e-02  -5.4563691637487984e-03
   4.3123479767315267e+01   1.6628101230402540e-02  -1.3817336240320378e-02  -5.4709191410207154e-03
   4.3123479767315267e+01   1.6539194734681146e-02  -1.3921549685552511e-02  -5.4845911643945418e-03
   4.3123479767315267e+01   1.6449677701230195e-02  -1.4025131503971607e-02  -5.4973838597142258e-03
   4.3123479767315267e+01   1.6359555147123304e-02  -1.4128078473481579e-02  -5.5092959994836876e-03
   4.3123479767315267e+01   1.6268832096375196e-02  -1.4230387425414907e-02  -5.5203265025460368e-03
   4.3123479767315267e+01   1.6177513579238065e-02  -1.4332055244295351e-02  -5.5304744337358845e-03
   4.3123479767315267e+01   1.6085604631505261e-02  -1.4433078867589209e-02  -5.5397390035052136e-03
   4.3123479767315267e+01   1.5993110293822461e-02  -1.4533455285445264e-02  -5.5481195675231723e-03
   4.3123479767315267e+01   1.5900035611006513e-02  -1.4633181540423579e-02  -5.5556156262501974e-03
   4.3123479767315267e+01   1.5806385631372065e-02  -1.4732254727213430e-02  -5.5622268244869162e-03
   4.3123479767315267e+01   1.5712165406066219e-02  -1.4830671992340465e-02  -5.5679529508982006e-03
   4.3123479767315267e+01   1.5617379988411399e-02  -1.4928430533863328e-02  -5.5727939375128498e-03
   4.3123479767315267e+01   1.5522034433256462e-02  -1.5025527601059928e-02  -5.5767498591992540e-03
   4.3123479767315267e+01   1.5426133796336448e-02  -1.5121960494103623e-02  -5.5798209331175486e-03
   4.3123479767315267e+01   1.5329683133640797e-02  -1.5217726563729437e-02  -5.5820075181486446e-03
   4.3123479767315267e+01   1.5232687500790539e-02  -1.5312823210890520e-02  -5.5833101143005432e-03
   4.3123479767315267e+01   1.5135151952424316e-02  -1.5407247886405153e-02  -5.5837293620924679e-03
   4.3123479767315267e+01   1.5037081541593545e-02  -1.5500998090594386e-02  -5.5832660419171520e-03
   4.3123479767315267e+01   1.4938481319166783e-02  -1.5594071372910598e-02  -5.5819210733817582e-03
   4.3123479767315267e+01   1.4839356333243441e-02  -1.5686465331557157e-02  -5.5796955146278993e-03
   4.3123479767315267e+01   1.4739711628577026e-02  -1.5778177613099437e-02  -5.5765905616311810e-03
   4.3123479767315267e+01   1.4639552246007907e-02  -1.5869205912067374e-02  -5.5726075474806930e-03
   4.3123479767315267e+01   1.4538883221905880e-02  -1.5959547970549718e-02  -5.5677479416389340e-03
   4.3123479767315267e+01   1.4437709587622553e-02  -1.6049201577780423e-02  -5.5620133491826006e-03
   4.3123479767315267e+01   1.4336036368953614e-02  -1.6138164569717048e-02  -5.5554055100246460e-03
   4.3123479767315267e+01   1.4233868585611252e-02  -1.6226434828611747e-02  -5.5479262981181412e-03
   4.3123479767315267e+01   1.4131211250706660e-02  -1.6314010282574794e-02  -5.5395777206422910e-03
   4.3123479767315267e+01   1.4028069370242780e-02  -1.6400888905131087e-02  -5.5303619171711308e-03
   4.3123479767315267e+01   1.3924447942617411e-02  -1.6487068714769668e-02  -5.5202811588252691e-03
   4.3123479767315267e+01   1.3820351958136761e-02  -1.6572547774486555e-02  -5.5093378474072082e-03
   4.3123479767315267e+01   1.3715786398539419e-02  -1.6657324191321259e-02  -5.4975345145205912e-03
   4.3123479767315267e+01   1.3610756236531013e-02  -1.6741396115886913e-02  -5.4848738206738938e-03
   4.3123479767315267e+01   1.3505266435329431e-02  -1.6824761741894487e-02  -5.4713585543689457e-03
   4.3123479767315267e+01   1.3399321948220841e-02  -1.6907419305671294e-02  -5.4569916311747700e-03
   4.3123479767315267e+01   1.3292927718126419e-02  -1.6989367085673817e-02  -5.4417760927870989e-03
   4.3123479767315267e+01   1.3186088677179988e-02  -1.7070603401995364e-02  -5.4257151060740812e-03
   4.3123479767315267e+01   1.3078809746316518e-02  -1.7151126615868574e-02  -5.4088119621085590e-03
   4.3123479767315267e+01   1.2971095834871611e-02  -1.7230935129163068e-02  -5.3910700751873333e-03
   4.3123479767315267e+01   1.2862951840191922e-02  -1.7310027383878511e-02  -5.3724929818379005e-03
   4.3123479767315267e+01   1.2754382647256679e-02  -1.7388401861633263e-02  -5.3530843398129895e-03
   4.3123479767315267e+01   1.2645393128310272e-02  -1.7466057083148852e-02  -5.3328479270734197e-03
   4.3123479767315267e+01   1.2535988142505887e-02  -1.7542991607730537e-02  -5.3117876407595696e-03
   4.3123479767315267e+01   1.2426172535560377e-02  -1.7619204032744137e-02  -5.2899074961520066e-03
   4.3123479767315267e+01   1.2315951139420200e-02  -1.7694692993089393e-02  -5.2672116256215424e-03
   4.3123479767315267e+01   1.2205328771938610e-02  -1.7769457160670049e-02  -5.2437042775692168e-03
   4.3123479767315267e+01   1.2094310236564029e-02  -1.7843495243860936e-02  -5.2193898153565571e-03
   4.3123479767315267e+01   1.1982900322039601e-02  -1.7916805986972234e-02  -5.1942727162265015e-03
   4.3123479767315267e+01   1.1871103802113998e-02  -1.7989388169711146e-02  -5.1683575702154158e-03
   4.3123479767315267e+01   1.1758925435263462e-02  -1.8061240606641219e-02  -5.1416490790565095e-03
   4.3123479767315267e+01   1.1646369964425030e-02  -1.8132362146639547e-02  -5.1141520550751218e-03
   4.3123479767315267e+01   1.1533442116741011e-02  -1.8202751672352042e-02  -5.0858714200761566e-03
   4.3123479767315267e+01   1.1420146603314710e-02  -1.8272408099647027e-02  -5.0568122042241046e-03
   4.3123479767315267e+01   1.1306488118977269e-02  -1.8341330377067318e-02  -5.0269795449159544e-03
   4.3123479767315267e+01   1.1192471342065762e-02  -1.8409517485281121e-02  -4.9963786856473992e-03
   4.3123479767315267e+01   1.1078100934212479e-02  -1.8476968436531835e-02  -4.9650149748726551e-03
   4.3123479767315267e+01   1.0963381540145298e-02  -1.8543682274087068e-02  -4.9328938648582482e-03
   4.3123479767315267e+01   1.0848317787499194e-02  -1.8609658071687012e-02  -4.9000209105310756e-03
   4.3123479767315267e+01   1.0732914286638893e-02  -1.8674894932992445e-02  -4.8664017683211378e-03
   4.3123479767315267e+01   1.0617175630492519e-02  -1.8739391991032566e-02  -4.8320421949992016e-03
   4.3123479767315267e+01   1.0501106394396314e-02  -1.8803148407652841e-02  -4.7969480465097523e-03
   4.3123479767315267e+01   1.0384711135950304e-02  -1.8866163372963058e-02  -4.7611252767995101e-03
   4.3123479767315267e+01   1.0267994394884924e-02  -1.8928436104785909e-02  -4.7245799366418730e-03
   4.3123479767315267e+01   1.0150960692938554e-02  -1.8989965848106090e-02  -4.6873181724575354e-03
   4.3123479767315267e+01   1.0033614533745844e-02  -1.9050751874520419e-02  -4.6493462251315813e-03
   4.3123479767315267e+01   9.9159604027368991e-03  -1.9110793481688832e-02  -4.6106704288273789e-03
   4.3123479767315267e+01   9.7980027670471533e-03  -1.9170089992786781e-02  -4.5712972097974990e-03
   4.3123479767315267e+01   9.6797460754379262e-03  -1.9228640755958998e-02  -4.5312330851919854e-03
   4.3123479767315267e+01   9.5611947582275834e-03  -1.9286445143774911e-02  -4.4904846618641827e-03
   4.3123479767315267e+01   9.4423532272332796e-03  -1.9343502552685951e-02  -4.4490586351744561e-03
   4.3123479767315267e+01   9.3232258757231321e-03  -1.9399812402484850e-02  -4.4069617877919732e-03
   4.3123479767315267e+01   9.2038170783788446e-03  -1.9455374135767162e-02  -4.3642009884948792e-03
   4.3123479767315267e+01   9.0841311912686143e-03  -1.9510187217395236e-02  -4.3207831909690053e-03
   4.3123479767315267e+01   8.9641725518303482e-03  -1.9564251133964740e-02  -4.2767154326054510e-03
   4.3123479767315267e+01   8.8439454788650090e-03  -1.9617565393273972e-02  -4.2320048332971701e-03
   4.3123479767315267e+01   8.7234542725400897e-03  -1.9670129523796202e-02  -4.1866585942348438e-03
   4.3123479767315267e+01   8.6027032144030593e-03  -1.9721943074155049e-02  -4.1406839967022087e-03
   4.3123479767315267e+01   8.4816965674047642e-03  -1.9773005612603263e-02  -4.0940884008710690e-03
   4.3123479767315267e+01   8.3604385759326293e-03  -1.9823316726504947e-02  -4.0468792445961825e-03
   4.3123479767315267e+01   8.2389334658536217e-03  -1.9872876021821539e-02  -3.9990640422102059e-03
   4.3123479767315267e+01   8.1171854445668302e-03  -1.9921683122601463e-02  -3.9506503833188836e-03
   4.3123479767315267e+01   7.9951987010655982e-03  -1.9969737670473983e-02  -3.9016459315966649e-03
   4.3123479767315267e+01   7.8729774060091063e-03  -2.0017039324147091e-02  -3.8520584235828925e-03
   4.3123479767315267e+01   7.7505257118033006e-03  -2.0063587758909783e-02  -3.8018956674787693e-03
   4.3123479767315267e+01   7.6278477526910233e-03  -2.0109382666138848e-02  -3.7511655419452004e-03
   4.3123479767315267e+01   7.5049476448513239e-03  -2.0154423752810260e-02  -3.6998759949017153e-03
   4.3123479767315267e+01   7.3818294865077468e-03  -2.0198710741015428e-02  -3.6480350423265711e-03
   4.3123479767315267e+01   7.2584973580455394e-03  -2.0242243367482433e-02  -3.5956507670581710e-03
   4.3123479767315267e+01   7.1349553221377029e-03  -2.0285021383102272e-02  -3.5427313175979778e-03
   4.3123479767315267e+01   7.0112074238796234e-03  -2.0327044552460524e-02  -3.4892849069149555e-03
   4.3123479767315267e+01   6.8872576909323946e-03  -2.0368312653374295e-02  -3.4353198112517394e-03
   4.3123479767315267e+01   6.7631101336744805e-03  -2.0408825476434817e-02  -3.3808443689325876e-03
   4.3123479767315267e+01   6.6387687453617590e-03  -2.0448582824555653e-02  -3.3258669791732232e-03
   4.3123479767315267e+01   6.5142375022957492e-03  -2.0487584512526847e-02  -3.2703961008926788e-03
   4.3123479767315267e+01   6.3895203639999240e-03  -2.0525830366574956e-02  -3.2144402515272251e-03
   4.3123479767315267e+01   6.2646212734039823e-03  -2.0563320223929243e-02  -3.1580080058464452e-03
   4.3123479767315267e+01   6.1395441570359297e-03  -2.0600053932394075e-02  -3.1011079947715547e-03
   4.3123479767315267e+01   6.0142929252218541e-03  -2.0636031349927711e-02  -3.0437489041960130e-03
   4.3123479767315267e+01   5.8888714722932969e-03  -2.0671252344227606e-02  -2.9859394738085262e-03
   4.3123479767315267e+01   5.7632836768020104e-03  -2.0705716792322280e-02  -2.9276884959184386e-03
   4.3123479767315267e+01   5.6375334017420486e-03  -2.0739424580169964e-02  -2.8690048142836107e-03
   4.3123479767315267e+01   5.5116244947790403e-03  -2.0772375602264113e-02  -2.8098973229408381e-03
   4.3123479767315267e+01   5.3855607884864013e-03  -2.0804569761245836e-02  -2.7503749650387649e-03
   4.3123479767315267e+01   5.2593461005885512e-03  -2.0836006967523486e-02  -2.6904467316734497e-03
   4.3123479767315267e+01   5.1329842342107829e-03  -2.0866687138899435e-02  -2.6301216607264870e-03
   4.3123479767315267e+01   5.0064789781358258e-03  -2.0896610200204075e-02  -2.5694088357058218e-03
   4.3123479767315267e+01   4.8798341070667743e-03  -2.0925776082937376e-02  -2.5083173845891413e-03
   4.3123479767315267e+01   4.7530533818964530e-03  -2.0954184724917807e-02  -2.4468564786700028e-03
   4.3123479767315267e+01   4.6261405499828778e-03  -2.0981836069939003e-02  -2.3850353314065647e-03
   4.3123479767315267e+01   4.4990993454307919e-03  -2.1008730067434051e-02  -2.3228631972730222e-03
   4.3123479767315267e+01   4.3719334893790570e-03  -2.1034866672147663e-02  -2.2603493706136665e-03
   4.3123479767315267e+01   4.2446466902938589e-03  -2.1060245843816178e-02  -2.1975031844996412e-03
   4.3123479767315267e+01   4.1172426442673878e-03  -2.1084867546855641e-02  -2.1343340095882676e-03
   4.3123479767315267e+01   3.9897250353220842e-03  -2.1108731750057876e-02  -2.0708512529850412e-03
   4.3123479767315267e+01   3.8620975357200665e-03  -2.1131838426294770e-02  -2.0070643571081749e-03
   4.3123479767315267e+01   3.7343638062778254e-03  -2.1154187552230856e-02  -1.9429827985557374e-03
   4.3123479767315267e+01   3.6065274966857511e-03  -2.1175779108044097e-02  -1.8786160869752691e-03
   4.3123479767315267e+01   3.4785922458326480e-03  -2.1196613077155212e-02  -1.8139737639359349e-03
   4.3123479767315267e+01   3.3505616821348158e-03  -2.1216689445965387e-02  -1.7490654018030788e-03
   4.3123479767315267e+01   3.2224394238697567e-03  -2.1236008203602587e-02  -1.6839006026152180e-03
   4.3123479767315267e+01   3.0942290795141409e-03  -2.1254569341676497e-02  -1.6184889969633358e-03
   4.3123479767315267e+01   2.9659342480861041e-03  -2.1272372854042092e-02  -1.5528402428725179e-03
   4.3123479767315267e+01   2.8375585194915232e-03  -2.1289418736572072e-02  -1.4869640246857906e-03
   4.3123479767315267e+01   2.7091054748742335e-03  -2.1305706986937949e-02  -1.4208700519501498e-03
   4.3123479767315267e+01   2.5805786869699541e-03  -2.1321237604400203e-02  -1.3545680583046868e-03
   4.3123479767315267e+01   2.4519817204638667e-03  -2.1336010589607241e-02  -1.2880678003707891e-03
   4.3123479767315267e+01   2.3233181323515204e-03  -2.1350025944403352e-02  -1.2213790566442590e-03
   4.3123479767315267e+01   2.1945914723030886e-03  -2.1363283671645781e-02  -1.1545116263893800e-03
   4.3123479767315267e+01   2.0658052830307087e-03  -2.1375783775030782e-02  -1.0874753285347821e-03
   4.3123479767315267e+01   1.9369631006587169e-03  -2.1387526258928896e-02  -1.0202800005710351e-03
   4.3123479767315267e+01   1.8080684550967714e-03  -2.1398511128229374e-02  -9.5293549744994161e-04
   4.3123479767315267e+01   1.6791248704154643e-03  -2.1408738388193793e-02  -8.8545169048534229e-04
   4.3123479767315267e+01   1.5501358652245179e-03  -2.1418208044318997e-02  -8.1783846625546966e-04
   4.3123479767315267e+01   1.4211049530531996e-03  -2.1426920102209285e-02  -7.5010572550665816e-04
   4.3123479767315267e+01   1.2920356427329114e-03  -2.1434874567457903e-02  -6.8226338205838049e-04
   4.3123479767315267e+01   1.1629314387817098e-03  -2.1442071445538002e-02  -6.1432136170947718e-04
   4.3123479767315267e+01   1.0337958417907191e-03  -2.1448510741702870e-02  -5.4628960114554354e-04
   4.3123479767315267e+01   9.0463234881206457e-04  -2.1454192460895641e-02  -4.7817804684728029e-04
   4.3123479767315267e+01   7.7544445374841278e-04  -2.1459116607668478e-02  -4.0999665399982601e-04
   4.3123479767315267e+01   6.4623564774372888e-04  -2.1463283186111109e-02  -3.4175538540286545e-04
   4.3123479767315267e+01   5.1700941957528350e-04  -2.1466692199788966e-02  -2.7346421038151192e-04
   4.3123479767315267e+01   3.8776925604653255e-04  -2.1469343651690734e-02  -2.0513310369774934e-04
   4.3123479767315267e+01   2.5851864238093963e-04  -2.1471237544185486e-02  -1.3677204446245857e-04
   4.3123479767315267e+01   1.2926106261635701e-04  -2.1472373878989242e-02  -6.8391015047806347e-05
   4.3123479767315267e+01   1.2597102401842070e-18  -2.1472752657141162e-02  -6.6651604054248054e-19
   4.3123479767315267e+01  -1.2926106261635907e-04  -2.1472373878989242e-02   6.8391015047807431e-05
   4.3123479767315267e+01  -2.5851864238093713e-04  -2.1471237544185486e-02   1.3677204446245722e-04
   4.3123479767315267e+01  -3.8776925604653461e-04  -2.1469343651690734e-02   2.0513310369775048e-04
   4.3123479767315267e+01  -5.1700941957528079e-04  -2.1466692199788966e-02   2.7346421038151062e-04
   4.3123479767315267e+01  -6.4623564774373560e-04  -2.1463283186111109e-02   3.4175538540286908e-04
   4.3123479767315267e+01  -7.7544445374841040e-04  -2.1459116607668478e-02   4.0999665399982476e-04
   4.3123479767315267e+01  -9.0463234881206186e-04  -2.1454192460895641e-02   4.7817804684727888e-04
   4.3123479767315267e+01  -1.0337958417907165e-03  -2.1448510741702870e-02   5.4628960114554224e-04
   4.3123479767315267e+01  -1.1629314387817072e-03  -2.1442071445538002e-02   6.1432136170947566e-04
   4.3123479767315267e+01  -1.2920356427329088e-03  -2.1434874567457903e-02   6.8226338205837919e-04
   4.3123479767315267e+01  -1.4211049530531968e-03  -2.1426920102209285e-02   7.5010572550665696e-04
   4.3123479767315267e+01  -1.5501358652245151e-03  -2.1418208044318997e-02   8.1783846625546814e-04
   4.3123479767315267e+01  -1.6791248704154614e-03  -2.1408738388193793e-02   8.8545169048534099e-04
   4.3123479767315267e+01  -1.8080684550967688e-03  -2.1398511128229374e-02   9.5293549744994042e-04
   4.3123479767315267e+01  -1.9369631006587145e-03  -2.1387526258928896e-02   1.0202800005710340e-03
   4.3123479767315267e+01  -2.0658052830307061e-03  -2.1375783775030782e-02   1.0874753285347806e-03
   4.3123479767315267e+01  -2.1945914723030865e-03  -2.1363283671645781e-02   1.1545116263893785e-03
   4.3123479767315267e+01  -2.3233181323515173e-03  -2.1350025944403352e-02   1.2213790566442579e-03
   4.3123479767315267e+01  -2.4519817204638633e-03  -2.1336010589607241e-02   1.2880678003707876e-03
   4.3123479767315267e+01  -2.5805786869699606e-03  -2.1321237604400200e-02   1.3545680583046905e-03
   4.3123479767315267e+01  -2.7091054748742318e-03  -2.1305706986937949e-02   1.4208700519501487e-03
   4.3123479767315267e+01  -2.8375585194915245e-03  -2.1289418736572072e-02   1.4869640246857915e-03
   4.3123479767315267e+01  -2.9659342480861015e-03  -2.1272372854042102e-02   1.5528402428725170e-03
